# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi                   9:TB                    10:EB                 
 1426       1.103023152230e-10       1.643011139187e-12       0.000000000000e+00       0.000000000000e+00      -6.102724797209e-12       0.000000000000e+00       1.468229287627e-15       5.096561493208e-16      -3.200309882750e-17 
 1427       1.103030088266e-10       1.625132312478e-12       0.000000000000e+00       0.000000000000e+00      -6.010534628537e-12       0.000000000000e+00       1.464040043880e-15       5.077154341740e-16      -3.128108408264e-17 
 1428       1.102967722887e-10       1.607652167972e-12       0.000000000000e+00       0.000000000000e+00      -5.917535105474e-12       0.000000000000e+00       1.459865149109e-15       5.057784601860e-16      -3.055978490132e-17 
 1429       1.102835470267e-10       1.590576966083e-12       0.000000000000e+00       0.000000000000e+00      -5.823763692975e-12       0.000000000000e+00       1.455704538326e-15       5.038481181853e-16      -2.983924840995e-17 
 1430       1.102632742490e-10       1.573912994607e-12       0.000000000000e+00       0.000000000000e+00      -5.729258076793e-12       0.000000000000e+00       1.451558145746e-15       5.019273150394e-16      -2.911952196140e-17 
 1431       1.102358949549e-10       1.557666568757e-12       0.000000000000e+00       0.000000000000e+00      -5.634056163881e-12       0.000000000000e+00       1.447425904785e-15       5.000189736828e-16      -2.840065313540e-17 
 1432       1.102013499342e-10       1.541844031213e-12       0.000000000000e+00       0.000000000000e+00      -5.538196082776e-12       0.000000000000e+00       1.443307748057e-15       4.981260331449e-16      -2.768268973888e-17 
 1433       1.101595797671e-10       1.526451752161e-12       0.000000000000e+00       0.000000000000e+00      -5.441716183994e-12       0.000000000000e+00       1.439203607375e-15       4.962514485782e-16      -2.696567980635e-17 
 1434       1.101105248235e-10       1.511496129335e-12       0.000000000000e+00       0.000000000000e+00      -5.344655040419e-12       0.000000000000e+00       1.435113413745e-15       4.943981912856e-16      -2.624967160026e-17 
 1435       1.100541252631e-10       1.496983588067e-12       0.000000000000e+00       0.000000000000e+00      -5.247051447698e-12       0.000000000000e+00       1.431037097371e-15       4.925692487492e-16      -2.553471361138e-17 
 1436       1.099903210349e-10       1.482920581321e-12       0.000000000000e+00       0.000000000000e+00      -5.148944424630e-12       0.000000000000e+00       1.426974587645e-15       4.907676246573e-16      -2.482085455916e-17 
 1437       1.099190518769e-10       1.469313589743e-12       0.000000000000e+00       0.000000000000e+00      -5.050373213558e-12       0.000000000000e+00       1.422925813152e-15       4.889963389331e-16      -2.410814339207e-17 
 1438       1.098402573160e-10       1.456169121704e-12       0.000000000000e+00       0.000000000000e+00      -4.951377280761e-12       0.000000000000e+00       1.418890701666e-15       4.872584277622e-16      -2.339662928802e-17 
 1439       1.097538766673e-10       1.443493713336e-12       0.000000000000e+00       0.000000000000e+00      -4.851996316844e-12       0.000000000000e+00       1.414869180147e-15       4.855569436206e-16      -2.268636165468e-17 
 1440       1.096598490345e-10       1.431293928587e-12       0.000000000000e+00       0.000000000000e+00      -4.752270237132e-12       0.000000000000e+00       1.410861174740e-15       4.838949553029e-16      -2.197739012988e-17 
 1441       1.095581318750e-10       1.419575057288e-12       0.000000000000e+00       0.000000000000e+00      -4.652237829057e-12       0.000000000000e+00       1.406866617120e-15       4.822745875772e-16      -2.126976570638e-17 
 1442       1.094487569059e-10       1.408337194862e-12       0.000000000000e+00       0.000000000000e+00      -4.551932678519e-12       0.000000000000e+00       1.402885463586e-15       4.806941294328e-16      -2.056354411796e-17 
 1443       1.093317747650e-10       1.397579122914e-12       0.000000000000e+00       0.000000000000e+00      -4.451387202963e-12       0.000000000000e+00       1.398917676157e-15       4.791508965391e-16      -1.985878248846e-17 
 1444       1.092072364973e-10       1.387299607562e-12       0.000000000000e+00       0.000000000000e+00      -4.350634000937e-12       0.000000000000e+00       1.394963216241e-15       4.776421889281e-16      -1.915553821086e-17 
 1445       1.090751935554e-10       1.377497399397e-12       0.000000000000e+00       0.000000000000e+00      -4.249705852411e-12       0.000000000000e+00       1.391022044635e-15       4.761652909661e-16      -1.845386894774e-17 
 1446       1.089356978002e-10       1.368171233455e-12       0.000000000000e+00       0.000000000000e+00      -4.148635719089e-12       0.000000000000e+00       1.387094121526e-15       4.747174713269e-16      -1.775383263168e-17 
 1447       1.087888015022e-10       1.359319829186e-12       0.000000000000e+00       0.000000000000e+00      -4.047456744719e-12       0.000000000000e+00       1.383179406486e-15       4.732959829639e-16      -1.705548746574e-17 
 1448       1.086345573415e-10       1.350941890420e-12       0.000000000000e+00       0.000000000000e+00      -3.946202255411e-12       0.000000000000e+00       1.379277858470e-15       4.718980630825e-16      -1.635889192385e-17 
 1449       1.084730184094e-10       1.343036105332e-12       0.000000000000e+00       0.000000000000e+00      -3.844905759947e-12       0.000000000000e+00       1.375389435820e-15       4.705209331130e-16      -1.566410475126e-17 
 1450       1.083042382085e-10       1.335601146419e-12       0.000000000000e+00       0.000000000000e+00      -3.743600950096e-12       0.000000000000e+00       1.371514096258e-15       4.691617986824e-16      -1.497118496496e-17 
 1451       1.081282706538e-10       1.328635670457e-12       0.000000000000e+00       0.000000000000e+00      -3.642321700926e-12       0.000000000000e+00       1.367651796889e-15       4.678178495875e-16      -1.428019185414e-17 
 1452       1.079451700734e-10       1.322138318478e-12       0.000000000000e+00       0.000000000000e+00      -3.541102071121e-12       0.000000000000e+00       1.363802494196e-15       4.664862597669e-16      -1.359118498058e-17 
 1453       1.077549912095e-10       1.316107715733e-12       0.000000000000e+00       0.000000000000e+00      -3.439976303289e-12       0.000000000000e+00       1.359966144042e-15       4.651641872740e-16      -1.290422417912e-17 
 1454       1.075577892187e-10       1.310542471661e-12       0.000000000000e+00       0.000000000000e+00      -3.338978824278e-12       0.000000000000e+00       1.356142701665e-15       4.638487742487e-16      -1.221936955806e-17 
 1455       1.073536196732e-10       1.305441179859e-12       0.000000000000e+00       0.000000000000e+00      -3.238144245493e-12       0.000000000000e+00       1.352332121681e-15       4.625371468907e-16      -1.153668149961e-17 
 1456       1.071425385614e-10       1.300802418048e-12       0.000000000000e+00       0.000000000000e+00      -3.137507363201e-12       0.000000000000e+00       1.348534358077e-15       4.612264154314e-16      -1.085622066034e-17 
 1457       1.069246022886e-10       1.296624748039e-12       0.000000000000e+00       0.000000000000e+00      -3.037103158853e-12       0.000000000000e+00       1.344749364217e-15       4.599136741066e-16      -1.017804797157e-17 
 1458       1.066998676780e-10       1.292906715707e-12       0.000000000000e+00       0.000000000000e+00      -2.936966799390e-12       0.000000000000e+00       1.340977092834e-15       4.585960011289e-16      -9.502224639822e-18 
 1459       1.064683919712e-10       1.289646850954e-12       0.000000000000e+00       0.000000000000e+00      -2.837133637563e-12       0.000000000000e+00       1.337217496032e-15       4.572704586601e-16      -8.828812147255e-18 
 1460       1.062302328294e-10       1.286843667677e-12       0.000000000000e+00       0.000000000000e+00      -2.737639212243e-12       0.000000000000e+00       1.333470525285e-15       4.559340927840e-16      -8.157872252096e-18 
 1461       1.059854483335e-10       1.284495663740e-12       0.000000000000e+00       0.000000000000e+00      -2.638519248731e-12       0.000000000000e+00       1.329736131432e-15       4.545839334784e-16      -7.489466989070e-18 
 1462       1.057340969855e-10       1.282601320939e-12       0.000000000000e+00       0.000000000000e+00      -2.539809659080e-12       0.000000000000e+00       1.326014264681e-15       4.532169945879e-16      -6.823658669829e-18 
 1463       1.054762377091e-10       1.281159104969e-12       0.000000000000e+00       0.000000000000e+00      -2.441546542399e-12       0.000000000000e+00       1.322304874603e-15       4.518302737962e-16      -6.160509883385e-18 
 1464       1.052119298504e-10       1.280167465394e-12       0.000000000000e+00       0.000000000000e+00      -2.343766185174e-12       0.000000000000e+00       1.318607910135e-15       4.504207525987e-16      -5.500083496546e-18 
 1465       1.049412331785e-10       1.279624835616e-12       0.000000000000e+00       0.000000000000e+00      -2.246505061576e-12       0.000000000000e+00       1.314923319573e-15       4.489853962749e-16      -4.842442654341e-18 
 1466       1.046642078866e-10       1.279529632840e-12       0.000000000000e+00       0.000000000000e+00      -2.149799833778e-12       0.000000000000e+00       1.311251050577e-15       4.475211538608e-16      -4.187650780457e-18 
 1467       1.043809145927e-10       1.279880258044e-12       0.000000000000e+00       0.000000000000e+00      -2.053687352264e-12       0.000000000000e+00       1.307591050165e-15       4.460249581215e-16      -3.535771577668e-18 
 1468       1.040914143403e-10       1.280675095947e-12       0.000000000000e+00       0.000000000000e+00      -1.958204656149e-12       0.000000000000e+00       1.303943264714e-15       4.444937255237e-16      -2.886869028268e-18 
 1469       1.037957685991e-10       1.281912514976e-12       0.000000000000e+00       0.000000000000e+00      -1.863388973485e-12       0.000000000000e+00       1.300307639956e-15       4.429243562079e-16      -2.241007394503e-18 
 1470       1.034940392660e-10       1.283590867236e-12       0.000000000000e+00       0.000000000000e+00      -1.769277721580e-12       0.000000000000e+00       1.296684120980e-15       4.413137339611e-16      -1.598251219001e-18 
 1471       1.031862886656e-10       1.285708488474e-12       0.000000000000e+00       0.000000000000e+00      -1.675908507308e-12       0.000000000000e+00       1.293072652231e-15       4.396587261894e-16      -9.586653252047e-19 
 1472       1.028725795513e-10       1.288263698051e-12       0.000000000000e+00       0.000000000000e+00      -1.583319127425e-12       0.000000000000e+00       1.289473177504e-15       4.379561838899e-16      -3.223148178043e-19 
 1473       1.025529751056e-10       1.291254798910e-12       0.000000000000e+00       0.000000000000e+00      -1.491547568880e-12       0.000000000000e+00       1.285885639947e-15       4.362029416240e-16       3.107349168324e-19 
 1474       1.022275389416e-10       1.294680077540e-12       0.000000000000e+00       0.000000000000e+00      -1.400632009130e-12       0.000000000000e+00       1.282309982057e-15       4.343958174891e-16       9.404182102272e-19 
 1475       1.018963351030e-10       1.298537803949e-12       0.000000000000e+00       0.000000000000e+00      -1.310610816451e-12       0.000000000000e+00       1.278746145681e-15       4.325316130916e-16       1.566669111360e-18 
 1476       1.015594280653e-10       1.302826231628e-12       0.000000000000e+00       0.000000000000e+00      -1.221522550255e-12       0.000000000000e+00       1.275194072014e-15       4.306071135189e-16       2.189421386238e-18 
 1477       1.012168827365e-10       1.307543597522e-12       0.000000000000e+00       0.000000000000e+00      -1.133405961400e-12       0.000000000000e+00       1.271653701596e-15       4.286190873125e-16       2.808608517462e-18 
