# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi                   9:TB                    10:EB                 
 1532       7.684538877417e-11       2.057308178151e-12      -2.762923704671e-26      -2.762923704671e-25       7.104161666643e-13       1.026115235932e-14       1.093760094830e-15       2.784049538499e-16       3.025632074776e-17 
 1533       7.644513824644e-11       2.070604646912e-12      -2.773121808215e-26      -2.773121808215e-25       7.169171154167e-13       1.024945394150e-14       1.090810303056e-15       2.761418455665e-16       3.061879387880e-17 
 1534       7.604579974731e-11       2.083907821454e-12      -2.764285775790e-26      -2.764285775790e-25       7.221976412617e-13       1.023772561126e-14       1.087869993123e-15       2.738993545058e-16       3.097598138115e-17 
 1535       7.564745876525e-11       2.097211400298e-12      -2.737551793525e-26      -2.737551793525e-25       7.262656443333e-13       1.022596889147e-14       1.084939132378e-15       2.716756588520e-16       3.132787065887e-17 
 1536       7.525020120802e-11       2.110509049328e-12      -2.694062260258e-26      -2.694062260258e-25       7.291290847548e-13       1.021418531285e-14       1.082017687750e-15       2.694689269130e-16       3.167444914015e-17 
 1537       7.485411340333e-11       2.123794401741e-12      -2.634965797804e-26      -2.634965797804e-25       7.307959827467e-13       1.020237641401e-14       1.079105625749e-15       2.672773171042e-16       3.201570427745e-17 
 1538       7.445928209950e-11       2.137061057994e-12      -2.561417261229e-26      -2.561417261229e-25       7.312744187350e-13       1.019054374141e-14       1.076202912469e-15       2.650989779320e-16       3.235162354751e-17 
 1539       7.406579446614e-11       2.150302585750e-12      -2.474577749113e-26      -2.474577749113e-25       7.305725334586e-13       1.017868884946e-14       1.073309513580e-15       2.629320479779e-16       3.268219445152e-17 
 1540       7.367373809479e-11       2.163512519823e-12      -2.375614613827e-26      -2.375614613827e-25       7.286985280773e-13       1.016681330043e-14       1.070425394335e-15       2.607746558818e-16       3.300740451516e-17 
 1541       7.328320099962e-11       2.176684362130e-12      -2.265701471799e-26      -2.265701471799e-25       7.256606642799e-13       1.015491866454e-14       1.067550519563e-15       2.586249203260e-16       3.332724128874e-17 
 1542       7.289427161805e-11       2.189811581632e-12      -2.146018213785e-26      -2.146018213785e-25       7.214672643918e-13       1.014300651994e-14       1.064684853673e-15       2.564809500185e-16       3.364169234722e-17 
 1543       7.250703881147e-11       2.202887614289e-12      -2.017751015138e-26      -2.017751015138e-25       7.161267114831e-13       1.013107845273e-14       1.061828360647e-15       2.543408436772e-16       3.395074529036e-17 
 1544       7.212159186585e-11       2.215905862998e-12      -1.882092346079e-26      -1.882092346079e-25       7.096474494764e-13       1.011913605698e-14       1.058981004047e-15       2.522026900132e-16       3.425438774278e-17 
 1545       7.173802049242e-11       2.228859697547e-12      -1.740240981965e-26      -1.740240981965e-25       7.020379832548e-13       1.010718093471e-14       1.056142747008e-15       2.500645677147e-16       3.455260735408e-17 
 1546       7.135641482837e-11       2.241742454558e-12      -1.593402013563e-26      -1.593402013563e-25       6.933068787695e-13       1.009521469594e-14       1.053313552239e-15       2.479245454308e-16       3.484539179888e-17 
 1547       7.097686543748e-11       2.254547437438e-12      -1.442786857314e-26      -1.442786857314e-25       6.834627631480e-13       1.008323895869e-14       1.050493382023e-15       2.457806817548e-16       3.513272877697e-17 
 1548       7.059946331077e-11       2.267267916321e-12      -1.289613265608e-26      -1.289613265608e-25       6.725143248019e-13       1.007125534899e-14       1.047682198215e-15       2.436310252082e-16       3.541460601335e-17 
 1549       7.022429986721e-11       2.279897128019e-12      -1.135105337052e-26      -1.135105337052e-25       6.604703135347e-13       1.005926550090e-14       1.044879962242e-15       2.414736142246e-16       3.569101125835e-17 
 1550       6.985146695435e-11       2.292428275969e-12      -9.804935267369e-27      -9.804935267370e-26       6.473395406496e-13       1.004727105650e-14       1.042086635103e-15       2.393064771328e-16       3.596193228770e-17 
 1551       6.948105684901e-11       2.304854530176e-12      -8.270146565136e-27      -8.270146565136e-26       6.331308790578e-13       1.003527366593e-14       1.039302177365e-15       2.371276321412e-16       3.622735690266e-17 
 1552       6.911316225789e-11       2.317169027167e-12      -6.759119252576e-27      -6.759119252576e-26       6.178532633860e-13       1.002327498738e-14       1.036526549166e-15       2.349350873207e-16       3.648727293005e-17 
 1553       6.874787631833e-11       2.329364869931e-12      -5.284349191412e-27      -5.284349191412e-26       6.015156900843e-13       1.001127668714e-14       1.033759710210e-15       2.327268405894e-16       3.674166822240e-17 
 1554       6.838529259889e-11       2.341435127869e-12      -3.858396219028e-27      -3.858396219028e-26       5.841272175343e-13       9.999280439562e-15       1.031001619770e-15       2.305008796952e-16       3.699053065798e-17 
 1555       6.802550510002e-11       2.353372836744e-12      -2.493884251168e-27      -2.493884251168e-26       5.656969661569e-13       9.987287927103e-15       1.028252236687e-15       2.282551822005e-16       3.723384814097e-17 
 1556       6.766860825480e-11       2.365170998623e-12      -1.203501384638e-27      -1.203501384638e-26       5.462341185201e-13       9.975300840337e-15       1.025511519365e-15       2.259877154652e-16       3.747160860146e-17 
 1557       6.731469692952e-11       2.376822581826e-12       0.000000000000e+00       0.000000000000e+00       5.257479194469e-13       9.963320877956e-15       1.022779425774e-15       2.236964366307e-16       3.770379999560e-17 
 1558       6.696385553195e-11       2.388321185458e-12       1.106438855633e-27       1.106438855633e-26       5.042491208607e-13       9.951349641080e-15       1.020055916834e-15       2.213798153460e-16       3.793041525926e-17 
 1559       6.661612522278e-11       2.399663039925e-12       2.116139593342e-27       2.116139593342e-26       4.817543309413e-13       9.939388315033e-15       1.017340966604e-15       2.190384073476e-16       3.815146721969e-17 
 1560       6.627153639768e-11       2.410845025093e-12       3.032072247105e-27       3.032072247105e-26       4.582817060183e-13       9.927437984596e-15       1.014634552184e-15       2.166732956213e-16       3.836697382406e-17 
 1561       6.593011955187e-11       2.421864007391e-12       3.857223541834e-27       3.857223541834e-26       4.338495097180e-13       9.915499739466e-15       1.011936650344e-15       2.142855690107e-16       3.857695319889e-17 
 1562       6.559190528024e-11       2.432716839791e-12       4.594596920887e-27       4.594596920887e-26       4.084761131432e-13       9.903574674253e-15       1.009247237516e-15       2.118763222261e-16       3.878142365039e-17 
 1563       6.525692427752e-11       2.443400361787e-12       5.247212573591e-27       5.247212573591e-26       3.821799950521e-13       9.891663888494e-15       1.006566289798e-15       2.094466558544e-16       3.898040366481e-17 
 1564       6.492520733839e-11       2.453911399375e-12       5.818107462759e-27       5.818107462759e-26       3.549797420380e-13       9.879768486659e-15       1.003893782952e-15       2.069976763684e-16       3.917391190877e-17 
 1565       6.459678535758e-11       2.464246765033e-12       6.310335352203e-27       6.310335352203e-26       3.268940487082e-13       9.867889578156e-15       1.001229692404e-15       2.045304961366e-16       3.936196722958e-17 
 1566       6.427168933004e-11       2.474403257702e-12       6.726966834262e-27       6.726966834262e-26       2.979417178632e-13       9.856028277340e-15       9.985739932420e-16       2.020462334324e-16       3.954458865559e-17 
 1567       6.394995035104e-11       2.484377662764e-12       7.071089357310e-27       7.071089357310e-26       2.681416606764e-13       9.844185703524e-15       9.959266602157e-16       1.995460124440e-16       3.972179539654e-17 
 1568       6.363159961627e-11       2.494166752023e-12       7.345807253280e-27       7.345807253280e-26       2.375128968729e-13       9.832362980977e-15       9.932876677367e-16       1.970309632833e-16       3.989360684384e-17 
 1569       6.331666842205e-11       2.503767283687e-12       7.554241765181e-27       7.554241765181e-26       2.060745549091e-13       9.820561238943e-15       9.906569898772e-16       1.945022219964e-16       4.006004257099e-17 
 1570       6.300518816535e-11       2.513176002342e-12       7.699531074614e-27       7.699531074614e-26       1.738458721518e-13       9.808781611638e-15       9.880346003691e-16       1.919609305720e-16       4.022112233383e-17 
 1571       6.269719034401e-11       2.522389638938e-12       7.784830329292e-27       7.784830329292e-26       1.408461950574e-13       9.797025238264e-15       9.854204726040e-16       1.894082369520e-16       4.037686607091e-17 
 1572       6.239270655682e-11       2.531404910766e-12       7.813311670559e-27       7.813311670559e-26       1.070949793514e-13       9.785293263013e-15       9.828145796317e-16       1.868452950401e-16       4.052729390386e-17 
 1573       6.209176850362e-11       2.540218521438e-12       7.788164260904e-27       7.788164260904e-26       7.261179020740e-14       9.773586835078e-15       9.802168941602e-16       1.842732647119e-16       4.067242613767e-17 
 1574       6.179440798551e-11       2.548827160868e-12       7.712594311483e-27       7.712594311484e-26       3.741630242658e-14       9.761907108654e-15       9.776273885548e-16       1.816933118244e-16       4.081228326105e-17 
 1575       6.150065690488e-11       2.557227505252e-12       7.589825109637e-27       7.589825109637e-26       1.528300616825e-15       9.750255242952e-15       9.750460348373e-16       1.791066082252e-16       4.094688594675e-17 
 1576       6.121054726562e-11       2.565416217044e-12       7.423097046406e-27       7.423097046406e-26      -3.503232062797e-14       9.738632402204e-15       9.724728046853e-16       1.765143317622e-16       4.107625505194e-17 
 1577       6.092411117317e-11       2.573389944942e-12       7.215667644051e-27       7.215667644051e-26      -7.224555654862e-14       9.727039755667e-15       9.699076694319e-16       1.739176662933e-16       4.120041161848e-17 
 1578       6.064138083472e-11       2.581145323864e-12       6.970811583572e-27       6.970811583572e-26      -1.100912920414e-13       9.715478477635e-15       9.673506000646e-16       1.713178016957e-16       4.131937687331e-17 
 1579       6.036238855928e-11       2.588678974930e-12       6.691820732222e-27       6.691820732222e-26      -1.485493014787e-13       9.703949747446e-15       9.648015672247e-16       1.687159338754e-16       4.143317222875e-17 
 1580       6.008716675784e-11       2.595987505438e-12       6.382004171031e-27       6.382004171031e-26      -1.875992485301e-13       9.692454749486e-15       9.622605412068e-16       1.661132647769e-16       4.154181928285e-17 
 1581       5.981574794348e-11       2.603067508849e-12       6.044688222318e-27       6.044688222318e-26      -2.272206859824e-13       9.680994673198e-15       9.597274919581e-16       1.635110023927e-16       4.164533981973e-17 
 1582       5.954816473149e-11       2.609915564764e-12       5.683216477214e-27       5.683216477214e-26      -2.673930555613e-13       9.669570713091e-15       9.572023890776e-16       1.609103607725e-16       4.174375580990e-17 
 1583       5.928444983953e-11       2.616528238903e-12       5.300949823178e-27       5.300949823178e-26      -3.080956877512e-13       9.658184068745e-15       9.546852018153e-16       1.583125600334e-16       4.183708941061e-17 
 1584       5.902463608771e-11       2.622902083090e-12       4.901266471514e-27       4.901266471514e-26      -3.493078016166e-13       9.646835944821e-15       9.521758990720e-16       1.557188263687e-16       4.192536296617e-17 
